project_id,option_id,option_number,num_modules,module_wp,module_source,total_kwp,battery_kwh,battery_brand,battery_name,num_battery_units,has_battery,inverter_kw,inverter_brand,has_wallbox_design,wallbox_kw,wallbox_brand,has_heatpump,heatpump_kw,technologies,roof_type,primary_brand,num_brands,has_energy_manager,has_smart_meter,has_optimizer,has_surge_protection,has_scaffolding,has_meter_cabinet,total_line_items,count_InstallationFee,count_ServiceFee,count_Other,count_AccessoryToModule,count_AccessoryToBatteryStorage,count_AccessoryToInverter,count_AccessoryToWallbox,customer_contact_id,request_created_at,offer_created_at,first_signed_at,country,energy_demand_wh,energy_price_per_wh,energy_price_increase,energy_price_with_flexible_tariff,base_price_per_month,base_price_increase,load_profile,load_profile_editor_id,has_ev,ev_annual_drive_distance_km,has_solar,solar_size_kwp,solar_angle,solar_orientation,solar_built_year,solar_feedin_renumeration,solar_feedin_renumeration_post_eeg,has_storage,storage_size_kwh,storage_built_year,has_wallbox,wallbox_charge_speed_kw,heating_existing_type,heating_existing_cost_per_year,heating_existing_cost_increase_per_year,heating_existing_electricity_demand_kwh,heating_existing_heating_demand_wh,house_size_sqm,house_built_year,num_inhabitants,dataset_source,energy_demand_kwh,energy_price_ct_kwh,offer_date,offer_month
e2e3f82b50381ecd,a09635ceb3fb4152,1,33.0,450.0,CompletePackage,14.85,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,0.0,none,True,11.0,Sigenergy,False,0.0,"ses,solar,wallbox",Unknown,Sigenergy,1,False,False,False,False,False,False,9,3,2,1,0,0,0,0,212af4620ce05ed1,2026-01-08 08:25:02.899000,2026-01-08 08:25:11.960000,2026-01-23 12:43:03.404000,Germany,4200000.0,0.00038,0.04,0.0002,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,4200.0,38.0,2026-01-08 08:25:11.960,2026-01
e30867309c7505a6,b1691ce8004d0728,1,27.0,450.0,Substructure,12.15,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,1,False,False,False,False,False,False,10,4,2,0,1,0,0,0,df65fd1d0e3e6c70,,2026-02-16 11:19:05.040000,2026-04-01 17:27:43.397000,Germany,6500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,6500.0,32.0,2026-02-16 11:19:05.040,2026-02
e34c17b4c774c5ff,c52cd1bf23f39e5a,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension D,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,7bca144fc998cda6,,2025-08-18 13:46:04.083000,2025-10-20 16:52:19.098000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-08-18 13:46:04.083,2025-08
e34e8b077ad292e5,5ea77972cf7de2d6,1,19.0,450.0,Substructure,8.55,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,Smartfox,False,0.0,"ses,solar,wallbox",Concrete Roof,Smartfox,3,True,False,False,True,True,True,19,7,4,2,1,0,0,1,6c68e0b78978e995,,2024-12-30 10:21:16.657000,2025-01-31 15:41:54.726000,Germany,3500000.0,0.00024,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,3500.0,24.0,2024-12-30 10:21:16.657,2024-12
e35f0322ba99ab62,667e06b183b355ef,1,30.0,450.0,Module,13.5,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,10.0,Sigenergy,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,2,False,False,False,False,False,False,10,3,2,1,0,0,0,0,3e474fdeda4fe11d,,2025-12-08 19:06:42.230000,2025-12-19 00:00:00,Germany,4500000.0,0.00035,0.03,0.00024,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,,,4000.0,14000000.0,,,,23c108b7,4500.0,34.99999999999999,2025-12-08 19:06:42.230,2025-12
e360961e0e66e234,982ed1e510ef1f9d,1,22.0,450.0,Substructure,9.9,5.0,SAJ,Battery 5kWh Pro,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Flat Roof,SAJ,1,False,False,False,True,True,False,17,5,2,5,1,1,0,0,efb51d7606f1234c,,2025-10-27 08:20:17.337000,2025-10-31 15:32:07.171000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-10-27 08:20:17.337,2025-10
e381752e7b2287bb,3ec52a01c2b5d362,1,17.0,450.0,Substructure,7.65,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,EcoFlow,1,False,False,False,False,True,True,14,6,2,1,1,0,0,0,a7bfe799331058e9,,2025-11-13 10:07:16.533000,2025-12-04 12:28:31.478000,Germany,4000000.0,0.00032,0.03,,,,H0,,True,7500.0,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4000.0,32.0,2025-11-13 10:07:16.533,2025-11
e38edda5c96c896c,a2f2673a693718a9,1,23.0,450.0,Substructure,10.35,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,EcoFlow,1,False,False,False,True,True,True,18,8,3,1,1,0,1,0,18f7b996a2f3d552,,2025-04-29 12:24:14.260000,2025-05-13 08:02:37.297000,Germany,6000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,6000.0,32.0,2025-04-29 12:24:14.260,2025-04
e3e9d3aa3d5ab40a,dc641506b445cded,1,18.0,450.0,Substructure,8.1,14.0,Huawei,Battery 14kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Roof,Huawei,2,False,False,False,False,True,True,15,5,4,1,1,1,0,0,7fe86a5ce329578d,,2024-12-11 10:29:04.881000,2025-01-09 10:59:04.715000,Germany,6500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,6500.0,32.0,2024-12-11 10:29:04.881,2024-12
e3f7e8a1fbb0a26c,50d50aa6b12ce3e7,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,4,0,2,0,0,1,0,0,a806882c25e7c2c7,,2024-10-07 10:22:47.381000,2024-10-11 05:32:50.114000,Germany,4500000.0,0.00045,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,45.0,2024-10-07 10:22:47.381,2024-10
e43bb1a83ab560aa,17acfcdeba26efaf,1,13.0,450.0,CompletePackage,5.85,6.0,Sigenergy,Sigenergy AIOS Battery 6kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,7,3,2,0,0,0,0,0,9ad7c4e3e0ef4d7c,2026-02-10 12:19:49.636000,2026-02-26 07:23:18.793000,2026-03-24 10:49:16.286000,Germany,3500000.0,0.0003,0.04,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,3500.0,30.0,2026-02-26 07:23:18.793,2026-02
e4612ebfed81a270,4f5e60a17607add1,1,24.0,450.0,Substructure,10.8,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Flat Roof,EcoFlow,1,False,False,False,False,False,True,12,5,3,1,1,0,0,0,14e604a6b5da4bf8,,2025-04-25 13:15:27.920000,2025-06-16 15:43:22.351000,Germany,8000000.0,0.00032,0.03,,,,HomeOfficeOnePerson,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,8000.0,32.0,2025-04-25 13:15:27.920,2025-04
e50ed4fd4e431261,5db47805a9c68c3a,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,True,22.0,Huawei,False,0.0,wallbox,Unknown,Huawei,1,False,False,False,False,False,False,4,1,2,0,0,0,0,0,26b77cbe6828cd8c,,2024-07-31 10:17:39.556000,2024-08-05 15:19:02.791000,Germany,4500000.0,0.00045,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,45.0,2024-07-31 10:17:39.556,2024-07
e51b38361900877c,997d10bb8d19c0b3,1,33.0,450.0,CompletePackage,14.85,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,10,4,3,1,0,0,0,0,accae9d9fac1e2ed,2025-11-25 10:28:40.834000,2025-11-25 10:29:38.307000,2026-01-02 11:30:03.885000,Germany,5500000.0,0.0004,0.02,0.0002,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,5500.0,40.0,2025-11-25 10:29:38.307,2025-11
e66f0a704057741f,ac496a5a24fc9461,1,19.0,450.0,Substructure,8.55,15.0,EcoFlow,Battery LFP 15kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,EcoFlow,2,False,False,False,False,True,True,14,4,4,3,1,0,0,0,f1bd979b5bb1b0fc,,2025-03-18 12:00:48.593000,2025-05-28 11:35:54.328000,Germany,5000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,5000.0,32.0,2025-03-18 12:00:48.593,2025-03
e6a67d9c5a56ef22,c14220d3b1c05642,1,18.0,450.0,CompletePackage,8.1,10.0,Huawei,Battery 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Huawei,1,False,False,False,False,False,False,3,1,1,0,0,0,0,0,21b9aaecbf16967d,,2024-07-29 11:47:35.855000,2024-07-31 10:15:29.357000,Germany,10000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,10000.0,32.0,2024-07-29 11:47:35.855,2024-07
e6c25d8b7169c527,c78bf3e408c0bae1,1,22.0,450.0,Substructure,9.9,10.0,Huawei,Battery 10kWh,1.0,True,0.0,none,False,0.0,none,True,5.0,"heatpump,ses,solar",Metal Roof,Vaillant,2,False,False,True,True,True,True,24,8,3,2,2,1,0,0,5f4b1d856562d602,,2025-10-08 11:56:00.370000,2025-10-24 10:56:45.660000,Germany,3500000.0,0.00032,0.03,0.00027,,,H0,,False,,False,,,,,,,False,,,False,,Gas,1273.0,,,10411000.0,,,,2a8ba8e2,3500.0,32.0,2025-10-08 11:56:00.370,2025-10
e74e45f3d6d8adfe,3298a4c0a222f00f,1,24.0,450.0,Substructure,10.8,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,22.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,1,False,False,False,True,True,False,15,5,3,2,1,0,0,0,e7310f781b67090b,,2025-09-29 13:40:15.176000,2025-11-11 12:54:41.646000,Germany,6000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,6000.0,32.0,2025-09-29 13:40:15.176,2025-09
e7654db2f2f2bc76,58ce92e384d119b8,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,True,22.0,Huawei,False,0.0,wallbox,Unknown,Huawei,1,True,False,False,False,False,False,6,1,2,0,0,0,0,2,e014ae9bbd28d520,,2026-01-15 14:31:12.360000,2026-01-23 12:30:20.420000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2026-01-15 14:31:12.360,2026-01
e79a9804dcc8574c,53ac3f0f96fb6e03,1,33.0,450.0,CompletePackage,14.85,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Unknown,Sigenergy,1,False,False,False,False,False,False,11,4,3,1,0,1,0,0,f3012152de69f85a,2025-11-17 07:59:09.365000,2025-12-02 14:50:51.461000,2025-12-11 18:42:12.760000,Germany,8000000.0,0.00036,0.05,0.00024,,,FamilyOfFour,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,8000.0,36.00000000000001,2025-12-02 14:50:51.461,2025-12
e7ee63f47360140b,bfbc381f6dd12136,1,24.0,450.0,Substructure,10.8,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,EcoFlow,1,False,False,False,True,False,True,13,6,3,1,1,0,0,0,b886a652d26ef5e6,,2025-05-12 14:38:37.486000,2025-05-26 15:34:20.153000,Germany,6000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,6000.0,32.0,2025-05-12 14:38:37.486,2025-05
e7fb680d69b9ac71,011a3ff23d33564f,1,29.0,450.0,Substructure,13.05,14.0,Huawei,Battery 14kWh,1.0,True,0.0,none,True,22.0,Huawei,False,0.0,"ses,solar,wallbox",Flat Roof,Huawei,2,False,False,False,False,True,True,12,3,3,1,0,1,0,0,c6b562a323629be6,,2025-03-27 12:28:33.809000,2025-03-29 11:31:42.419000,Germany,7000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,7000.0,32.0,2025-03-27 12:28:33.809,2025-03
e84f0239f096c24f,d28ad9f99dfe757c,1,33.0,450.0,CompletePackage,14.85,0.0,none,none,0.0,False,0.0,none,False,0.0,none,False,0.0,solar,Unknown,EcoFlow,1,False,False,False,False,False,False,3,1,1,1,0,0,0,0,a7deb9ef43c9926b,2026-03-05 07:48:24.553000,2026-03-19 10:14:42.229000,2026-04-02 13:32:44.725000,Germany,10769231.0,0.00039,0.05,0.00023,,0.03,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,10769.231,39.0,2026-03-19 10:14:42.229,2026-03
e898e570e000f0aa,ac56552c4058bd68,1,18.0,450.0,Substructure,8.1,5.0,Huawei,Battery 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Roof,Huawei,1,True,False,True,True,False,True,14,5,2,0,4,0,0,0,73e2f7b6992caafe,,2024-06-26 04:11:01.126000,2024-11-29 14:52:57.550000,Germany,4500000.0,0.00034,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,34.0,2024-06-26 04:11:01.126,2024-06
e8ec132490510031,bcc4c4bee9bfddab,1,22.0,450.0,Substructure,9.9,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,1,False,False,False,False,True,True,14,6,2,1,1,0,0,0,124f0c6fad634e84,,2025-10-08 13:27:11.331000,2025-11-05 15:11:13.197000,Germany,2000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,2000.0,32.0,2025-10-08 13:27:11.331,2025-10
e953071f603c860c,339a4e965a79f944,1,33.0,450.0,CompletePackage,14.85,9.0,Sigenergy,Sigenergy AIOS Battery 9kWh,1.0,True,0.0,none,True,11.0,Sigenergy,False,0.0,"ses,solar,wallbox",Unknown,Sigenergy,1,False,False,False,False,False,False,11,3,2,3,0,0,0,0,3b7fa87050698352,2026-01-19 16:41:23.185000,2026-01-19 16:41:49.460000,2026-01-31 00:00:00,Germany,4900000.0,0.00038,0.04,0.0002,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,4900.0,38.0,2026-01-19 16:41:49.460,2026-01
e97c12a09a7af26d,46d1ea7af263954b,1,22.0,450.0,Substructure,9.9,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Tile Roof,Huawei,1,False,False,False,False,False,True,13,6,3,0,1,1,0,0,04ce963621bb4582,,2025-07-25 12:21:55.063000,2025-08-11 10:27:44.850000,Germany,4250000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4250.0,32.0,2025-07-25 12:21:55.063,2025-07
e98498ff1c4f0cae,fbe6f4a4448a95a7,1,33.0,450.0,Substructure,14.85,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,1,False,False,False,True,True,True,16,6,3,2,1,0,0,0,fd60dbb2c08fc9a7,,2025-08-19 14:17:19.126000,2025-10-19 10:06:09.388000,Germany,5500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,5500.0,32.0,2025-08-19 14:17:19.126,2025-08
e9bfdbe36cd87f27,8b11c8408f3530a7,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,True,11.0,EcoFlow,False,0.0,wallbox,Unknown,EcoFlow,1,False,False,False,False,False,False,4,1,2,0,0,0,0,0,1115d162e9fbf7a7,,2025-11-20 08:17:44.750000,2025-11-21 16:10:24.843000,Germany,1000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,1.0,32.0,2025-11-20 08:17:44.750,2025-11
ea2bb175cc85402e,dac9d6f0fd74448e,1,23.0,450.0,CompletePackage,10.35,0.0,none,none,0.0,False,0.0,none,False,0.0,none,False,0.0,solar,Unknown,EcoFlow,1,False,False,False,False,False,False,2,0,1,1,0,0,0,0,be6d0dbcf336f2b6,2026-03-04 16:26:02.927000,2026-03-16 19:01:33.590000,2026-04-24 11:11:49.748000,Germany,4000000.0,0.00031,0.05,0.00023,,0.03,SeniorOnePerson,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,4000.0,31.0,2026-03-16 19:01:33.590,2026-03
ea31c134535dbdce,f416fa969bfa6183,1,14.0,450.0,Substructure,6.3,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Flat Roof East/West,EcoFlow,1,False,False,False,False,True,True,13,5,3,1,1,0,0,0,0d7b24fa5dfae341,,2025-08-20 06:07:00.717000,2025-09-05 07:56:13.474000,Germany,3000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,3000.0,32.0,2025-08-20 06:07:00.717,2025-08
ea385a0abae32018,e456749750489c44,1,0.0,0.0,none,0.0,7.0,Huawei,Battery 7kWh Extension,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,4,0,2,0,0,1,0,0,3eaa895c947a34f0,,2025-09-03 14:30:32.911000,2025-10-14 11:07:35.225000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-09-03 14:30:32.911,2025-09
ea3a1d6ded504ab4,7436bbec30e998ef,1,17.0,450.0,Substructure,7.65,11.98,EcoFlow,AC Coupling Module (Free),2.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,EcoFlow,1,False,False,False,True,True,True,16,5,2,3,1,0,1,0,d9cf95b775bb3dcf,,2026-01-08 19:35:51.542000,2026-01-19 21:31:31.952000,Germany,4800000.0,0.00027,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4800.0,27.0,2026-01-08 19:35:51.542,2026-01
ea561c1207eda28e,03f42e26a313c128,1,29.0,450.0,Substructure,13.05,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,2,False,False,False,True,True,True,17,7,4,2,1,0,0,0,3ad771bab0e02243,,2025-03-04 14:44:24.254000,2025-06-10 00:00:00,Germany,8000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,8000.0,32.0,2025-03-04 14:44:24.254,2025-03
ea84b6c08918ec8d,510f0b70c116be4f,1,0.0,0.0,none,0.0,0.0,none,none,0.0,False,0.0,none,True,11.0,SolarEdge,False,0.0,"solar,wallbox",Unknown,SolarEdge,1,False,False,False,False,False,False,7,1,2,1,0,0,0,2,ffb6e21f1fcb61f6,,2026-01-15 14:16:32.532000,2026-01-19 13:56:05.715000,Germany,1000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,1.0,32.0,2026-01-15 14:16:32.532,2026-01
eb4857ad5b437926,a79bcca60cf202b4,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,4,0,2,0,0,1,0,0,3a839cfeffd1118f,,2024-10-07 11:22:41.572000,2024-10-27 12:00:40.970000,Germany,4500000.0,0.00045,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,45.0,2024-10-07 11:22:41.572,2024-10
eb5db655e74fe90b,dd9ed2f6175e026f,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension D,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,2a5779f695b1944a,,2025-08-04 23:27:09.706000,2025-08-05 09:24:46.109000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-08-04 23:27:09.706,2025-08
eb986d99d83678ac,79347d0764a8feca,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension Promo,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,1eb5141a7f35fb9f,,2026-04-07 12:38:16.795000,2026-04-15 07:26:35.723000,Germany,4500000.0,0.00032,0.03,,18.0,0.03,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2026-04-07 12:38:16.795,2026-04
ebd08ba75c47a359,0068537aa134dfb4,1,0.0,0.0,none,0.0,5.0,Huawei,Battery 5kWh Extension B,1.0,True,0.0,none,False,0.0,none,False,0.0,ses,Unknown,Huawei,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,7603e241438dea4a,,2025-04-08 16:36:18.019000,2025-04-08 17:26:40.608000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2025-04-08 16:36:18.019,2025-04
ebd7b8168d9c1855,f2238fbd81ada5e0,1,39.0,450.0,Substructure,17.55,4.6,SolarEdge,Home Battery 4.6kWh,1.0,True,0.0,none,True,11.0,Smartfox,False,0.0,"ses,solar,wallbox",Concrete Roof,SolarEdge,2,True,False,True,True,True,True,20,7,2,3,3,1,0,0,a5c0ff3fc46ce1f4,,2024-08-20 11:07:21.283000,2024-09-05 07:31:40.144000,Germany,4000000.0,0.00035,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4000.0,34.99999999999999,2024-08-20 11:07:21.283,2024-08
ec1d4552eba9e0c2,3406e5d9d8ea1456,1,18.0,450.0,Substructure,8.1,10.0,EcoFlow,Battery LFP 10kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Concrete Tile Roof,EcoFlow,1,False,False,False,False,True,True,17,6,3,1,2,0,1,0,ad671acd4c32dc37,,2025-04-22 08:34:16.745000,2025-05-08 08:27:55.291000,Germany,4000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,Heatpump,,,7000.0,24500000.0,,,,2a8ba8e2,4000.0,32.0,2025-04-22 08:34:16.745,2025-04
ece53951577e8c63,21fcbc8c9a6d8cd0,1,44.0,450.0,Substructure,19.8,14.0,Huawei,Battery 14kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Flat Roof East/West,Huawei,2,False,False,False,True,False,True,14,5,4,1,1,1,0,0,c35d4e91f63e4bb2,,2025-03-20 12:51:17.702000,2025-04-14 16:36:19.813000,Germany,15000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,15000.0,32.0,2025-03-20 12:51:17.702,2025-03
ed2a2852b6da813b,03621039f16e1327,1,30.0,450.0,CompletePackage,13.5,0.0,none,none,0.0,False,0.0,none,False,0.0,none,False,0.0,solar,Unknown,Sigenergy,1,False,False,False,False,False,False,1,0,0,1,0,0,0,0,4359f98b0e4c9eac,,2025-12-02 14:52:43.106000,2025-12-15 13:47:59.613000,Germany,4500000.0,0.00039,0.03,0.00022,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,23c108b7,4500.0,39.0,2025-12-02 14:52:43.106,2025-12
ed5fee2d536349f8,5170c7e20aac5697,1,19.0,450.0,Substructure,8.55,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,True,11.0,EcoFlow,False,0.0,"ses,solar,wallbox",Clay Tile Roof,EcoFlow,1,False,False,False,False,True,False,13,4,3,1,1,0,0,0,c89fe3bd35f35834,,2025-05-08 08:50:12.310000,2025-06-20 07:53:45.215000,Germany,6000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,6000.0,32.0,2025-05-08 08:50:12.310,2025-05
eddf2e3efbd773ea,04eb2f43bf51f7b6,1,19.0,450.0,Substructure,8.55,7.0,Huawei,Battery 7kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Concrete Roof,Huawei,1,False,True,True,False,True,True,12,4,2,0,3,0,0,0,b7a89ac6c521b33d,,2024-09-11 13:28:08.811000,2024-10-01 17:46:42.528000,Germany,4000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4000.0,32.0,2024-09-11 13:28:08.811,2024-09
ee12509a9bcf19bc,bb33e3dea12b87aa,1,15.0,450.0,Substructure,6.75,15.0,EcoFlow,Battery LFP 15kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Roof,EcoFlow,1,False,False,False,False,True,True,12,5,2,1,1,0,0,0,2f9d5b2583e1e78e,,2024-11-28 08:45:55.175000,2024-12-17 12:42:05.940000,Germany,4500000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4500.0,32.0,2024-11-28 08:45:55.175,2024-11
ee52698d2f3871db,24c2c34343b40c42,1,14.0,450.0,Substructure,6.3,5.0,EcoFlow,Battery LFP 5kWh,1.0,True,0.0,none,False,0.0,none,False,0.0,"ses,solar",Clay Tile Roof,EcoFlow,1,False,False,False,True,False,True,14,5,3,2,1,0,1,0,4f7b25116df2c6cc,,2025-07-07 08:29:18.085000,2025-08-10 13:06:30.745000,Germany,4000000.0,0.00032,0.03,,,,H0,,False,,False,,,,,,,False,,,False,,,,,,,,,,2a8ba8e2,4000.0,32.0,2025-07-07 08:29:18.085,2025-07
